Price,Close,log_return,Vol20,position_raw,position,strategy_log_return,bh_log_return,bh_equity,strategy_equity
Ticker,SPY,,,,,,,,
Date,,,,,,,,,
2010-03-09,86.12952423095703,0.0016611113209318352,0.00662826962716109,1,1.0,0.0016611113209318352,0.0016611113209318352,1.0099710897978695,1.0018384067449186
2010-03-10,86.51327514648438,0.004445613126431697,0.0063163200714335555,1,1.0,0.004445613126431697,0.004445613126431697,1.0144710256076481,1.0063021073078975
2010-03-11,86.87447357177734,0.004166372197069524,0.006185313664785546,1,1.0,0.004166372197069524,0.004166372197069524,1.0187065066518508,1.0105034825987202
2010-03-12,86.88201141357422,8.676328601185547e-05,0.006033060618373244,1,1.0,8.676328601185547e-05,8.676328601185547e-05,1.0187948968103044,1.0105911610049754
2010-03-15,86.90455627441406,0.0002594545857744303,0.00599874561574476,1,1.0,0.0002594545857744303,0.0002594545857744303,1.0190592621121575,1.0108533975338052
2010-03-16,87.59684753417969,0.007934548109110677,0.005386079830080362,1,1.0,0.007934548109110677,0.007934548109110677,1.0271772003490869,1.018905966950388
2010-03-17,88.1160659790039,0.0059098667895277745,0.0054130307759958,1,1.0,0.0059098667895277745,0.0059098667895277745,1.0332656540267842,1.024945394012825
2010-03-18,88.07093048095703,-0.0005123590269559984,0.005423398969728146,1,1.0,-0.0005123590269559984,-0.0005123590269559984,1.0327363866407395,1.0244203884952086
2010-03-19,87.6251220703125,-0.00507477955169687,0.00569489865568269,1,1.0,-0.00507477955169687,-0.00507477955169687,1.0275087529070113,1.0192348497171704
2010-03-22,88.09358978271484,0.005332031146386331,0.00570891094391004,1,1.0,0.005332031146386331,0.005332031146386331,1.0330020938984392,1.0246839561739307
2010-03-23,88.71315002441406,0.007008361539740803,0.004593832501225066,1,1.0,0.007008361539740803,0.007008361539740803,1.0402671744627585,1.0318905354621435
2010-03-24,88.28247833251953,-0.0048664765999486695,0.0047605006974761385,1,1.0,-0.0048664765999486695,-0.0048664765999486695,1.0352170367557227,1.0268810634432248
2010-03-25,88.13894653320312,-0.0016271473954328126,0.004773547687763346,1,1.0,-0.0016271473954328126,-0.0016271473954328126,1.0335339557324545,1.0252115352480058
2010-03-26,88.08602905273438,-0.0006005673359673883,0.004811321961734836,1,1.0,-0.0006005673359673883,-0.0006005673359673883,1.032913435348816,1.024596011537697
2010-03-29,88.64515686035156,0.006327459075186269,0.00455696193098854,1,1.0,0.006327459075186269,0.006327459075186269,1.0394698737622128,1.0310996549393248
2010-03-30,88.70561981201172,0.0006818459455000234,0.004576150275945327,1,1.0,0.0006818459455000234,0.0006818459455000234,1.040178873768028,1.0318029457992146
2010-03-31,88.40338897705078,-0.003412939075166859,0.004752165645868187,1,1.0,-0.003412939075166859,-0.003412939075166859,1.0366348578399067,1.0282874676763527
2010-04-01,89.00784301757812,0.006814183889253472,0.00485881057281542,1,1.0,0.006814183889253472,0.006814183889253472,1.0437228002324261,1.0353183351787507
2010-04-05,89.73322296142578,0.008116589460257768,0.00423572369386024,1,1.0,0.008116589460257768,0.008116589460257768,1.052228742636576,1.0437557844009286
2010-04-06,89.94477081298828,0.0023547452291541025,0.0042104508431318475,1,1.0,0.0023547452291541025,0.0023547452291541025,1.054709392751559,1.0462164593489451
2010-04-07,89.43096923828125,-0.005728790077916115,0.004573477629305754,1,1.0,-0.005728790077916115,-0.005728790077916115,1.0486844583172852,1.040240040048088
2010-04-08,89.74076843261719,0.0034581291345935215,0.00454959847012265,1,1.0,0.0034581291345935215,0.0034581291345935215,1.0523172222587527,1.04384355155051
2010-04-09,90.33010864257812,0.006545670502208417,0.004643996947663293,1,1.0,0.006545670502208417,0.006545670502208417,1.0592279370157491,1.050698618523767
2010-04-12,90.47367858886719,0.0015881301897817922,0.004624380752747442,1,1.0,0.0015881301897817922,0.0015881301897817922,1.060911465357633,1.052368590435617
2010-04-13,90.54167938232422,0.0007513262677597888,0.004615794711188173,1,1.0,0.0007513262677597888,0.0007513262677597888,1.0617088555219019,1.053159559701762
2010-04-14,91.56929779052734,0.011285748188105892,0.004893149476114951,1,1.0,0.011285748188105892,0.011285748188105892,1.0737589033178958,1.0651125757901283
2010-04-15,91.64485931396484,0.0008248437666149989,0.00482280161494569,1,1.0,0.0008248437666149989,0.0008248437666149989,1.0746449520317876,1.065991489692507
2010-04-16,90.18656158447266,-0.016040450984856108,0.006273918363583143,1,1.0,-0.016040450984856108,-0.016040450984856108,1.0575446770650345,1.0490289128418957
2010-04-19,90.52655029296875,0.00376274976510494,0.006118996876069393,1,1.0,0.00376274976510494,0.00376274976510494,1.0615314489589325,1.0529835816859687
2010-04-20,91.33503723144531,0.00889129228139917,0.006281958239872167,1,1.0,0.00889129228139917,0.00889129228139917,1.0710119196991508,1.0623877119601066
2010-04-21,91.16881561279297,-0.0018215688274378608,0.006206983660353705,1,1.0,-0.0018215688274378608,-0.0018215688274378608,1.0690627735632903,1.0604542611128607
2010-04-22,91.44086456298828,0.002979569880420259,0.006038037520246112,1,1.0,0.002979569880420259,0.002979569880420259,1.0722528710027044,1.063618670637398
2010-04-23,92.0377426147461,0.006506264316022842,0.006071879459379354,1,1.0,0.006506264316022842,0.006506264316022842,1.0792519759181545,1.0705614160169101
2010-04-26,91.69017028808594,-0.0037835594581431525,0.006188750784318921,1,1.0,-0.0037835594581431525,-0.0037835594581431525,1.0751762770834643,1.0665185363066252
2010-04-27,89.52165222167969,-0.023934658989118087,0.008385790947719254,0,1.0,-0.023934658989118087,-0.023934658989118087,1.0497478241304232,1.0412948432229339
2010-04-28,90.20167541503906,0.007567481055753329,0.00853403311722307,0,0.0,0.0,0.007567481055753329,1.0577219047005577,1.0412948432229339
2010-04-29,91.31990814208984,0.01232081442851721,0.008841371497314711,0,0.0,0.0,0.01232081442851721,1.0708345131361816,1.0412948432229339
2010-04-30,89.77100372314453,-0.017106791011425888,0.00968033713550388,0,0.0,-0.0,-0.017106791011425888,1.052671766993522,1.0412948432229339
2010-05-03,90.93457794189453,0.012878299492549468,0.009934634172412016,0,0.0,0.0,0.012878299492549468,1.0663160583357147,1.0412948432229339
2010-05-04,88.7962646484375,-0.023795739908296094,0.011324218009384695,0,0.0,-0.0,-0.023795739908296094,1.0412417922625505,1.0412948432229339
2010-05-05,88.26738739013672,-0.005973883686010677,0.01133014290863785,0,0.0,-0.0,-0.005973883686010677,1.0350400775113693,1.0412948432229339
2010-05-06,85.33572387695312,-0.03377753105541117,0.013475013510623404,0,0.0,-0.0,-0.03377753105541117,1.000662836724679,1.0412948432229339
2010-05-07,84.06634521484375,-0.014986858519383897,0.013572696891145469,0,0.0,-0.0,-0.014986858519383897,0.9857778624701019,1.0412948432229339
2010-05-10,87.7686767578125,0.04309836916078834,0.01711762332626454,0,0.0,0.0,0.04309836916078834,1.029192102321449,1.0412948432229339
2010-05-11,87.51935577392578,-0.0028447024981457973,0.017111420194944393,0,0.0,-0.0,-0.0028447024981457973,1.026268517313243,1.0412948432229339
2010-05-12,88.74337768554688,0.013888830198484891,0.017224895623835907,0,0.0,0.0,0.013888830198484891,1.040621629733805,1.0412948432229339
2010-05-13,87.6402359008789,-0.012508601516888167,0.017384721973635973,0,0.0,-0.0,-0.012508601516888167,1.0276859805425347,1.0412948432229339
2010-05-14,86.05350494384766,-0.01827095311899195,0.017484819690704485,0,0.0,-0.0,-0.01827095311899195,1.0090796732605902,1.0412948432229339
2010-05-17,86.09883117675781,0.0005265828507349392,0.01744023418086138,0,0.0,0.0,0.0005265828507349392,1.009611177239713,1.0412948432229339
2010-05-18,84.92769622802734,-0.013695574273048539,0.01739451185044958,0,0.0,-0.0,-0.013695574273048539,0.9958782273478969,1.0412948432229339
2010-05-19,84.44412994384766,-0.005710130297607402,0.017394887470428187,0,0.0,-0.0,-0.005710130297607402,0.9902078376483922,1.0412948432229339
2010-05-20,81.25556182861328,-0.038490859445780734,0.018943101454798744,0,0.0,-0.0,-0.038490859445780734,0.9528180849127034,1.0412948432229339
2010-05-21,82.44183349609375,0.014493724002566316,0.01929937797682191,0,0.0,0.0,0.014493724002566316,0.9667285308312117,1.0412948432229339
2010-05-24,81.38398742675781,-0.01291445714620179,0.019364395712759136,0,0.0,-0.0,-0.01291445714620179,0.9543240277641716,1.0412948432229339
2010-05-25,81.46712493896484,0.001021024888584648,0.018944816091719927,0,0.0,0.0,0.001021024888584648,0.9552989139551328,1.0412948432229339
2010-05-26,80.97598266601562,-0.006046963478751942,0.018723596336767446,0,0.0,-0.0,-0.006046963478751942,0.9495396867785587,1.0412948432229339
2010-05-27,83.68854522705078,0.03294951260855417,0.020256322022205873,0,0.0,0.0,0.03294951260855417,0.9813477083643657,1.0412948432229339
2010-05-28,82.63825988769531,-0.012629344965382098,0.02013243250158884,0,0.0,-0.0,-0.012629344965382098,0.9690318638469486,1.0412948432229339
2010-06-01,81.24800109863281,-0.016966549007403,0.019909500623022883,0,0.0,-0.0,-0.016966549007403,0.95272942636308,1.0412948432229339
2010-06-02,83.36363983154297,0.025706022013610275,0.0205976184883547,0,0.0,0.0,0.025706022013610275,0.9775378062510983,1.0412948432229339
2010-06-03,83.65076446533203,0.0034383251895587306,0.020637348170431478,0,0.0,0.0,0.0034383251895587306,0.9809046840074198,1.0412948432229339
2010-06-04,80.71153259277344,-0.035769094208081345,0.020799433350957616,0,0.0,-0.0,-0.035769094208081345,0.9464386952073833,1.0412948432229339
2010-06-07,79.70661926269531,-0.012528837462246718,0.020730691619928562,0,0.0,-0.0,-0.012528837462246718,0.9346548914514279,1.0412948432229339
2010-06-08,80.56044006347656,0.010655076373879137,0.018058574767095072,0,0.0,0.0,0.010655076373879137,0.9446669556344921,1.0412948432229339
2010-06-09,80.12975311279297,-0.005360476249050035,0.01805677716275738,0,0.0,-0.0,-0.005360476249050035,0.93961663900001,1.0412948432229339
2010-06-10,82.4720458984375,0.02881216362560467,0.019129263227313766,0,0.0,0.0,0.02881216362560467,0.9670828071748114,1.0412948432229339
2010-06-11,82.87251281738281,0.004844038474870775,0.019100517884834762,0,0.0,0.0,0.004844038474870775,0.9717787580019707,1.0412948432229339
2010-06-14,82.74405670166016,-0.001551247460988856,0.018750286638105903,0,0.0,-0.0,-0.001551247460988856,0.97027245729561,1.0412948432229339
2010-06-15,84.62541961669922,0.022482500421728502,0.019530110104911423,0,0.0,0.0,0.022482500421728502,0.992333674637437,1.0412948432229339
2010-06-16,84.5952377319336,-0.0003567163200824844,0.019295166352397093,0,0.0,-0.0,-0.0003567163200824844,0.9919797561487298,1.0412948432229339
2010-06-17,84.73125457763672,0.0016065634278884628,0.019254437660431167,0,0.0,0.0,0.0016065634278884628,0.9935747154047136,1.0412948432229339
2010-06-18,84.8231201171875,0.0010836116579744236,0.016970286507187172,0,0.0,0.0,0.0010836116579744236,0.994651948094937,1.0412948432229339
2010-06-21,84.58016204833984,-0.0028684005684476736,0.01674815382584948,0,0.0,-0.0,-0.0028684005684476736,0.9918029758318224,1.0412948432229339
2010-06-22,83.18328094482422,-0.016653370508884283,0.01693476522273549,0,0.0,-0.0,-0.016653370508884283,0.975422883836276,1.0412948432229339
2010-06-23,82.92515563964844,-0.003107915747757481,0.01696084117118499,0,0.0,-0.0,-0.003107915747757481,0.9723960576915763,1.0412948432229339
2010-06-24,81.55104064941406,-0.01670937184249853,0.017353294031522783,0,0.0,-0.0,-0.01670937184249853,0.9562829254458536,1.0412948432229339
2010-06-25,81.8926773071289,0.004180486831017641,0.015614401380047162,0,0.0,0.0,0.004180486831017641,0.9602890215039478,1.0412948432229339
2010-06-28,81.6345443725586,-0.0031570664054732245,0.015387810220634684,0,0.0,-0.0,-0.0031570664054732245,0.9572621058955252,1.0412948432229339
2010-06-29,79.11406707763672,-0.03136181216373716,0.016490278282112653,0,0.0,-0.0,-0.03136181216373716,0.9277065124669935,1.0412948432229339
2010-06-30,78.36246490478516,-0.009545649380396927,0.015288485444221643,0,0.0,-0.0,-0.009545649380396927,0.9188930832464417,1.0412948432229339
2010-07-01,78.01325988769531,-0.004466237941052432,0.015212729674728887,0,0.0,-0.0,-0.004466237941052432,0.9147982391750014,1.0412948432229339
2010-07-02,77.58812713623047,-0.005464396140089194,0.013205002492429766,0,0.0,-0.0,-0.005464396140089194,0.9098130521309589,1.0412948432229339
2010-07-06,78.09674835205078,0.006534006900559527,0.013090488791409961,0,0.0,0.0,0.006534006900559527,0.9157772406972267,1.0412948432229339
2010-07-07,80.55652618408203,0.031010705065432003,0.014734147043161692,0,0.0,0.0,0.031010705065432003,0.9446210607445261,1.0412948432229339
2010-07-08,81.35365295410156,0.009846610197739587,0.014835126927526924,0,0.0,0.0,0.009846610197739587,0.9539683200010021,1.0412948432229339
2010-07-09,81.96099853515625,0.007437769672200195,0.01340910063477726,0,0.0,0.0,0.007437769672200195,0.9610901691445882,1.0412948432229339
2010-07-12,82.01415252685547,0.0006483176654115652,0.013356928037857867,0,0.0,0.0,0.0006483176654115652,0.9617134629036437,1.0412948432229339
2010-07-13,83.25160217285156,0.014975549831978905,0.013793885066573587,0,0.0,0.0,0.014975549831978905,0.9762240314769165,1.0412948432229339
2010-07-14,83.2440185546875,-9.109690856940603e-05,0.012769258560629692,0,0.0,-0.0,-9.109690856940603e-05,0.9761351045361241,1.0412948432229339
2010-07-15,83.26679229736328,0.00027354071127576096,0.012771247186755442,0,0.0,0.0,0.00027354071127576096,0.9764021537496709,1.0412948432229339
2010-07-16,80.97407531738281,-0.027920772164691167,0.014115406491356725,0,0.0,-0.0,-0.027920772164691167,0.9495173208477763,1.0412948432229339
2010-07-19,81.45235443115234,0.00588919545717253,0.014216000985589236,0,0.0,0.0,0.00588919545717253,0.955125712187151,1.0412948432229339
2010-07-20,82.35575866699219,0.011030142256718315,0.014509407657179046,0,0.0,0.0,0.011030142256718315,0.9657192011068454,1.0412948432229339
2010-07-21,81.28533172607422,-0.013082804644476675,0.014331854338802904,0,0.0,-0.0,-0.013082804644476675,0.9531671723603619,1.0412948432229339
2010-07-22,83.0997543334961,0.022076166879082027,0.015229389703627543,0,0.0,0.0,0.022076166879082027,0.9744434349954353,1.0412948432229339
2010-07-23,83.82096862792969,0.008641452896577539,0.014805330283209933,0,0.0,0.0,0.008641452896577539,0.9829005302067553,1.0412948432229339
2010-07-26,84.69403839111328,0.010362015710117694,0.014931019969117613,0,0.0,0.0,0.010362015710117694,0.9931383113632796,1.0412948432229339
2010-07-27,84.68646240234375,-8.945526479245899e-05,0.014894407473003352,0,0.0,-0.0,-8.945526479245899e-05,0.9930494738862102,1.0412948432229339
2010-07-28,84.13984680175781,-0.006475501516607231,0.012878144880192836,0,0.0,-0.0,-0.006475501516607231,0.9866397559787489,1.0412948432229339
2010-07-29,83.72987365722656,-0.0048844301222784985,0.012678264323436784,0,0.0,-0.0,-0.0048844301222784985,0.981832333352568,1.0412948432229339
2010-07-30,83.71471405029297,-0.00018107013409703922,0.012575680666720192,0,0.0,-0.0,-0.00018107013409703922,0.9816545689347063,1.0412948432229339
2010-08-02,85.60507202148438,0.02232977682943118,0.013056339086678248,0,0.0,0.0,0.02232977682943118,1.003821264006105,1.0412948432229339
2010-08-03,85.19510650634766,-0.004800537165475932,0.013227309946638673,0,0.0,-0.0,-0.004800537165475932,0.9990139308436473,1.0412948432229339
2010-08-04,85.76447296142578,0.00666085588113031,0.011673548976487709,0,0.0,0.0,0.00666085588113031,1.005690429573486,1.0412948432229339
2010-08-05,85.67339324951172,-0.0010625391285609882,0.011597928822622805,0,0.0,-0.0,-0.0010625391285609882,1.0046224116467453,1.0412948432229339
2010-08-06,85.32416534423828,-0.004084600899421588,0.011630416571897659,0,0.0,-0.0,-0.004084600899421588,1.0005272991841356,1.0412948432229339
2010-08-09,85.77967071533203,0.005324327702481847,0.011648573204040724,0,0.0,0.0,0.005324327702481847,1.0058686413099638,1.0412948432229339
2010-08-10,85.31658935546875,-0.005413122302433445,0.011364466757253175,0,0.0,-0.0,-0.005413122302433445,1.0004384617070663,1.0412948432229339
2010-08-11,82.9782943725586,-0.027789858055158993,0.013090060661237737,0,0.0,-0.0,-0.027789858055158993,0.9730191725231857,1.0412948432229339
2010-08-12,82.46967315673828,-0.006148432352577137,0.013157461639216828,0,0.0,-0.0,-0.006148432352577137,0.9670549839569179,1.0412948432229339
2010-08-13,82.2267074584961,-0.002950470114661431,0.011496536100026685,0,0.0,-0.0,-0.002950470114661431,0.9642059222300802,1.0412948432229339
2010-08-16,82.18873596191406,-0.0004618969662118584,0.01143517206661053,0,0.0,-0.0,-0.0004618969662118584,0.9637606612800559,1.0412948432229339
2010-08-17,83.19845581054688,0.012210527106659855,0.011495539097270835,0,0.0,0.0,0.012210527106659855,0.9756008271815841,1.0412948432229339
2010-08-18,83.35028839111328,0.0018232815066402989,0.011042217962409515,0,0.0,0.0,0.0018232815066402989,0.9773812447356192,1.0412948432229339
2010-08-19,81.90026092529297,-0.01754989243721451,0.010657883666475656,0,0.0,-0.0,-0.01754989243721451,0.9603779484447403,1.0412948432229339
2010-08-20,81.6345443725586,-0.0032496664681049927,0.010437144482126043,0,0.0,-0.0,-0.0032496664681049927,0.9572621058955253,1.0412948432229339
2010-08-23,81.32329559326172,-0.003819996114948388,0.010077139862602922,0,0.0,-0.0,-0.003819996114948388,0.9536123438466628,1.0412948432229339
2010-08-24,80.11620330810547,-0.014954392064447843,0.01046707421284847,0,0.0,-0.0,-0.014954392064447843,0.9394577514277292,1.0412948432229339
2010-08-25,80.4274673461914,0.003877629393066386,0.010530193321703194,0,0.0,0.0,0.003877629393066386,0.9431076924040379,1.0412948432229339
2010-08-26,79.88844299316406,-0.006724552579848198,0.010562355304602724,0,0.0,-0.0,-0.006724552579848198,0.9367869909010922,1.0412948432229339
2010-08-27,81.12590026855469,0.015371073343137042,0.011278501572949202,0,0.0,0.0,0.015371073343137042,0.951297648938088,1.0412948432229339
2010-08-30,79.94917297363281,-0.01461117733212932,0.010124182892358013,0,0.0,-0.0,-0.01461117733212932,0.9374991221372168,1.0412948432229339
2010-08-31,79.94917297363281,0.0,0.010146553506235884,0,0.0,0.0,0.0,0.9374991221372168,1.0412948432229339
2010-09-01,82.34056854248047,0.02947282620139622,0.012353001527283716,0,0.0,0.0,0.02947282620139622,0.9655410788340908,1.0412948432229339
2010-09-02,83.10734558105469,0.009269171298950529,0.012609269718460853,0,0.0,0.0,0.009269171298950529,0.9745324513999507,1.0412948432229339
2010-09-03,84.18540954589844,0.012888530498092592,0.01299295322948391,0,0.0,0.0,0.012888530498092592,0.9871740333332886,1.0412948432229339
2010-09-07,83.23643493652344,-0.011336451051764757,0.013121741393048413,0,0.0,-0.0,-0.011336451051764757,0.9760461775953314,1.0412948432229339
2010-09-08,83.82096862792969,0.006998026599630419,0.01322028777961873,0,0.0,0.0,0.006998026599630419,0.9829005302067549,1.0412948432229339
2010-09-09,84.2081527709961,0.004608544341790704,0.011640498096747874,0,0.0,0.0,0.004608544341790704,0.9874407246919428,1.0412948432229339
2010-09-10,84.63333129882812,0.00503643318368702,0.011560764323088286,0,0.0,0.0,0.00503643318368702,0.992426448518324,1.0412948432229339
2010-09-13,85.5746841430664,0.011061317410541517,0.011713505538347173,0,0.0,0.0,0.011061317410541517,1.003464929996873,1.0412948432229339
2010-09-14,85.52153015136719,-0.0006213345354068682,0.011715320085640876,0,0.0,-0.0,-0.0006213345354068682,1.0028416362378176,1.0412948432229339
2010-09-15,85.84798431396484,0.0038099490275030124,0.011477685984617986,0,0.0,0.0,0.0038099490275030124,1.0066696994868805,1.0412948432229339
2010-09-16,85.82522583007812,-0.000265137280312389,0.011484733927382355,0,0.0,-0.0,-0.000265137280312389,1.0064028292007798,1.0412948432229339
2010-09-17,85.85725402832031,0.0003731096922664255,0.01058727543208069,0,0.0,0.0,0.0003731096922664255,1.006778397910485,1.0412948432229339
2010-09-20,87.17007446289062,0.015175008931175533,0.010871328637211474,0,0.0,0.0,0.015175008931175533,1.0221727786045713,1.0412948432229339
2010-09-21,86.99449157714844,-0.0020162878043357623,0.010816669505231856,0,0.0,-0.0,-0.0020162878043357623,1.0201138604804287,1.0412948432229339
2010-09-22,86.56710815429688,-0.004924871484688209,0.010133285707171119,0,0.0,-0.0,-0.004924871484688209,1.0151022816380626,1.0412948432229339
2010-09-23,85.8648910522461,-0.008144903351302175,0.010483488643229967,0,0.0,-0.0,-0.008144903351302175,1.0068679510973393,1.0412948432229339
2010-09-24,87.63565826416016,0.020412946317927793,0.010870728866197752,0,0.0,0.0,0.020412946317927793,1.0276323023086558,1.0412948432229339
2010-09-27,87.21586608886719,-0.004801708002496705,0.010756722208225912,0,0.0,-0.0,-0.004801708002496705,1.022709739870805,1.0412948432229339
2010-09-28,87.52116394042969,0.0034943727974330262,0.009866777778315029,0,0.0,0.0,0.0034943727974330262,1.026289720215625,1.0412948432229339
2010-09-29,87.36849212646484,-0.001745922042275489,0.009916512999008155,0,0.0,-0.0,-0.001745922042275489,1.0244994616520455,1.0412948432229339
2010-09-30,87.10900115966797,-0.0029744943400160616,0.008091305742444717,0,0.0,-0.0,-0.0029744943400160616,1.0214566215009055,1.0412948432229339
2010-10-01,87.47534942626953,0.004196811490680067,0.007956725394964457,0,0.0,0.0,0.004196811490680067,1.0257524905582218,1.0412948432229339
2010-10-04,86.81897735595703,-0.007531801927453977,0.007871485559549862,0,0.0,-0.0,-0.007531801927453977,1.0180557475297942,1.0412948432229339
2010-10-05,88.56675720214844,0.019931355424178957,0.008274212662782698,0,0.0,0.0,0.019931355424178957,1.0385505445433163,1.0412948432229339
2010-10-06,88.55915069580078,-8.588812831057958e-05,0.00825031443540355,0,0.0,-0.0,-8.588812831057958e-05,1.0384613492113544,1.0412948432229339
2010-10-07,88.4522933959961,-0.0012073492008764723,0.008283763453414524,0,0.0,-0.0,-0.0012073492008764723,1.037208320305178,1.0412948432229339
2010-10-08,88.94841003417969,0.005593190127850939,0.008293811759215335,0,0.0,0.0,0.005593190127850939,1.0430258778292338,1.0412948432229339
2010-10-11,89.03239440917969,0.000943746506777599,0.008048182642170392,0,0.0,0.0,0.000943746506777599,1.0440106944934626,1.0412948432229339
2010-10-12,89.30712890625,0.003081030040844309,0.008027740023893497,0,0.0,0.0,0.003081030040844309,1.0472322831634189,1.0412948432229339
